Census_tract,Asthma_use_frac,UC_visits_frac,ED_visits_frac,ED_hosp_frac
42003562500.0,0.11435832274459974,0.0,0.0241423125794155,0.01397712833545108
42003562600.0,0.1293634496919918,0.0,0.01642710472279261,0.01026694045174538
42003562700.0,0.055248618784530384,0.0,0.0055248618784530384,0.0055248618784530384
42003562800.0,0.05687203791469194,0.0,0.018957345971563982,0.014218009478672985
42003562900.0,0.12631578947368421,0.0,0.018421052631578946,0.007894736842105263
42003563000.0,0.0774818401937046,0.002421307506053269,0.007263922518159807,0.0
42003563100.0,0.04713804713804714,0.0016835016835016834,0.003367003367003367,0.0
42003563200.0,0.06857142857142857,0.0,0.005714285714285714,0.0
42003563300.0,0.08139534883720931,0.0,0.0,0.0
42003563800.0,0.06601941747572816,0.0,0.001941747572815534,0.0
42003563900.0,0.09540636042402827,0.007067137809187279,0.007067137809187279,0.0035335689045936395
42003564000.0,0.06686046511627906,0.0,0.0014534883720930232,0.0
42003564100.0,0.0423728813559322,0.00847457627118644,0.00847457627118644,0.00847457627118644
42003564200.0,0.06417112299465241,0.0053475935828877,0.0106951871657754,0.0053475935828877
42003564400.0,0.07,0.005,0.00375,0.0025
42003564500.0,0.0755287009063444,0.0,0.0030211480362537764,0.0
42003980400.0,0.16666666666666666,0.0,0.0,0.0
42003980600.0,0.0,0.0,0.0,0.0
42003981000.0,0.0,0.0,0.0,0.0
42003981800.0,0.0,0.0,0.0,0.0
42003982200.0,0.0,0.0,0.0,0.0
